host_category_raw,week,avg_heat,total_heat,topic_count,normalized_heat,mau_millions,dau_millions,heat_per_mau,heat_per_dau
IT技术,2025-06-23,1689701.4,8448507,5,0.0042777569396196865,588.0,261.0,14368.209183673469,32369.758620689656
互联网,2025-06-23,636622.575,25464903,40,0.012893717851567404,588.0,261.0,43307.6581632653,97566.67816091955
体育,2025-06-23,297134.02464788733,84386063,284,0.042727438896059865,588.0,261.0,143513.71258503402,323318.2490421456
健康,2025-06-23,436154.3333333333,1308463,3,0.0006625178482405937,588.0,261.0,2225.2772108843537,5013.268199233717
公益,2025-06-23,478892.375,3831139,8,0.001939831670127944,588.0,261.0,6515.542517006803,14678.693486590038
其他,2025-06-23,353744.8054054054,588985101,1665,0.2982225265523662,588.0,261.0,1001675.3418367347,2256647.896551724
军事,2025-06-23,620414.3333333334,1861243,3,0.0009424085414817747,588.0,261.0,3165.3792517006805,7131.199233716475
动漫,2025-06-23,258337.96774193548,8008477,31,0.004054955279380682,588.0,261.0,13619.858843537415,30683.819923371648
动漫-国产动漫,2025-06-23,181411.0,362822,2,0.00018370871070435212,588.0,261.0,617.0442176870748,1390.1226053639846
家居,2025-06-23,2745347.0,5490694,2,0.0027801189443091155,588.0,261.0,9337.914965986394,21037.141762452105
情感,2025-06-23,225778.53125,7224913,32,0.003658211057160571,588.0,261.0,12287.267006802722,27681.659003831417
搞笑,2025-06-23,179304.2564102564,6992866,39,0.00354071802974544,588.0,261.0,11892.62925170068,26792.590038314178
摄影,2025-06-23,678606.0,678606,1,0.0003436005350729492,588.0,261.0,1154.091836734694,2600.022988505747
政务,2025-06-23,1179653.6666666667,3538961,3,0.0017918923398883878,588.0,261.0,6018.641156462585,13559.23754789272
教育,2025-06-23,410667.0714285714,5749339,14,0.0029110794138510043,588.0,261.0,9777.787414965986,22028.11877394636
数码,2025-06-23,581428.5862068966,16861429,29,0.00853749602345771,588.0,261.0,28675.899659863946,64603.17624521073
旅游,2025-06-23,728169.0,728169,1,0.0003686959119482208,588.0,261.0,1238.3826530612246,2789.919540229885
时事,2025-06-23,507158.93277310923,120703826,238,0.061116316682953226,588.0,261.0,205278.6156462585,462466.7662835249
时尚,2025-06-23,579701.4,17391042,30,0.008805656502707215,588.0,261.0,29576.602040816328,66632.3448275862
明星,2025-06-23,404418.0296495957,150039089,371,0.07596972508680715,588.0,261.0,255168.518707483,574862.4099616858
明星-其他,2025-06-23,294696.0,884088,3,0.00044764282934659216,588.0,261.0,1503.5510204081634,3387.310344827586
明星-内地,2025-06-23,550406.6692307693,71552867,130,0.036229569716748115,588.0,261.0,121688.54931972788,274148.91570881224
明星-日韩,2025-06-23,412657.0,4539227,11,0.0022983599113735776,588.0,261.0,7719.773809523809,17391.674329501915
明星-港台,2025-06-23,398867.3333333333,1196602,3,0.0006058789451749044,588.0,261.0,2035.0374149659865,4584.681992337165
星座,2025-06-23,56999.0,56999,1,2.886046822253713e-05,588.0,261.0,96.93707482993197,218.38697318007664
校园,2025-06-23,472557.75,7560924,16,0.0038283444768332483,588.0,261.0,12858.714285714286,28969.05747126437
汽车,2025-06-23,862666.2,17253324,20,0.00873592535018399,588.0,261.0,29342.38775510204,66104.68965517242
法律,2025-06-23,658332.0,658332,1,0.0003333351421231831,588.0,261.0,1119.6122448979593,2522.344827586207
游戏,2025-06-23,298074.3298969072,28913210,97,0.01463970908992338,588.0,261.0,49172.12585034013,110778.58237547893
生活记录,2025-06-23,2127736.0,2127736,1,0.001077342711520347,588.0,261.0,3618.598639455782,8152.24521072797
电商,2025-06-23,2294881.8,11474409,5,0.005809870634868928,588.0,261.0,19514.301020408162,43963.252873563215
电影,2025-06-23,871889.1875,13950227,16,0.007063458710340172,588.0,261.0,23724.875850340137,53449.14559386973
电影-华语电影,2025-06-23,469414.0,938828,2,0.000475359491577538,588.0,261.0,1596.6462585034014,3597.04214559387
电影-日本电影,2025-06-23,523062.0,1046124,2,0.0005296869850143587,588.0,261.0,1779.1224489795918,4008.137931034483
电视剧,2025-06-23,391274.32857142854,54778406,140,0.027736108451801564,588.0,261.0,93160.55442176871,209878.95019157088
电视剧-国产剧,2025-06-23,330020.18666666665,24751514,75,0.012532505539688115,588.0,261.0,42094.41156462585,94833.38697318008
社会,2025-06-23,441267.0505385253,532609330,1207,0.2696776196686221,588.0,261.0,905798.1802721089,2040648.7739463602
科技,2025-06-23,1010131.4285714285,14141840,14,0.007160478673804882,588.0,261.0,24050.748299319726,54183.295019157085
科普,2025-06-23,309781.125,7434747,24,0.003764456912158165,588.0,261.0,12644.127551020409,28485.620689655174
综艺,2025-06-23,416133.28873239434,59090927,142,0.02991967965970914,588.0,261.0,100494.77380952382,226402.01915708813
综艺-内地综艺,2025-06-23,318025.68,7950642,25,0.004025671516864665,588.0,261.0,13521.5,30462.22988505747
美图,2025-06-23,282518.3333333333,847555,3,0.00042914496998811306,588.0,261.0,1441.4200680272108,3247.337164750958
美食,2025-06-23,505496.5714285714,7076952,14,0.0035832935368764465,588.0,261.0,12035.632653061224,27114.758620689656
职场,2025-06-23,200001.33333333334,600004,3,0.00030380175749390633,588.0,261.0,1020.4149659863946,2298.8659003831417
萌宠,2025-06-23,157055.33333333334,942332,6,0.00047713368201336617,588.0,261.0,1602.6054421768708,3610.467432950192
读书,2025-06-23,236855.42857142858,1657988,7,0.000839493850547341,588.0,261.0,2819.707482993197,6352.444444444444
财经,2025-06-23,427485.05194805196,32916349,77,0.016666630016604535,588.0,261.0,55980.18537414966,126116.27969348659
财经-产业公司,2025-06-23,493663.0,493663,1,0.0002499578119641107,588.0,261.0,839.5629251700681,1891.4291187739464
运动健身,2025-06-23,135019.0,135019,1,6.83645600613825e-05,588.0,261.0,229.62414965986395,517.3141762452108
音乐,2025-06-23,187228.67647058822,6365775,34,0.003223201233343064,588.0,261.0,10826.147959183674,24389.94252873563
音乐-华语音乐,2025-06-23,242572.0,1940576,8,0.0009825774484011687,588.0,261.0,3300.299319727891,7435.157088122605
音乐-日韩音乐,2025-06-23,260778.75,1043115,4,0.0005281634293575645,588.0,261.0,1774.0051020408164,3996.609195402299
IT技术,2025-06-30,1061833.0,1061833,1,0.0007087665363934452,588.0,261.0,1805.8384353741496,4068.3256704980845
互联网,2025-06-30,742688.7894736842,14111087,19,0.009419057665128669,588.0,261.0,23998.447278911564,54065.467432950194
体育,2025-06-30,253181.96896551724,73422771,290,0.0490092162271083,588.0,261.0,124868.65816326531,281313.2988505747
健康,2025-06-30,581899.4285714285,4073296,7,0.0027188982614264902,588.0,261.0,6927.374149659864,15606.498084291188
健康-医疗,2025-06-30,721612.0,721612,1,0.0004816712589078949,588.0,261.0,1227.2312925170068,2764.7969348659003
公益,2025-06-30,358885.0,1794425,5,0.00119776687300904,588.0,261.0,3051.7431972789113,6875.191570881226
其他,2025-06-30,277864.4309252218,438470072,1578,0.2926758861738376,588.0,261.0,745697.4013605443,1679961.9616858237
军事,2025-06-30,256785.0,770355,3,0.0005142068904840709,588.0,261.0,1310.1275510204082,2951.551724137931
动漫,2025-06-30,272603.9375,4361663,16,0.002911381335318683,588.0,261.0,7417.794217687075,16711.352490421457
动漫-国产动漫,2025-06-30,170002.2,850011,5,0.0005673767460291107,588.0,261.0,1445.5969387755101,3256.7471264367814
动漫-日本动漫,2025-06-30,149907.0,149907,1,0.00010006193551258266,588.0,261.0,254.94387755102042,574.3563218390805
历史,2025-06-30,1312730.0,1312730,1,0.0008762386319880501,588.0,261.0,2232.5340136054424,5029.616858237548
家居,2025-06-30,397843.5,795687,2,0.0005311158336982286,588.0,261.0,1353.2091836734694,3048.609195402299
情感,2025-06-30,349872.26470588235,11895657,34,0.00794027272651579,588.0,261.0,20230.70918367347,45577.22988505747
搞笑,2025-06-30,194589.75384615385,12648334,65,0.008442679668391781,588.0,261.0,21510.77210884354,48461.04980842912
政务,2025-06-30,128225.0,128225,1,8.558934326683151e-05,588.0,261.0,218.06972789115648,491.2835249042146
教育,2025-06-30,442529.0,1327587,3,0.0008861555816695889,588.0,261.0,2257.8010204081634,5086.540229885058
数码,2025-06-30,407889.5,2447337,6,0.0016335813342376107,588.0,261.0,4162.1377551020405,9376.770114942528
旅游,2025-06-30,699143.0,2097429,3,0.001400020048031251,588.0,261.0,3567.0561224489797,8036.126436781609
时事,2025-06-30,362852.48979591834,71119088,196,0.04747152299205301,588.0,261.0,120950.8299319728,272486.92720306513
时尚,2025-06-30,356213.28571428574,2493493,7,0.00166439016034659,588.0,261.0,4240.634353741497,9553.613026819923
明星,2025-06-30,369361.9623655914,137402650,372,0.09171536421620048,588.0,261.0,233677.97619047618,526446.9348659004
