host,is_official,source,host_category,host_category_raw
有娱说娱,0,model_seed,Entertainment & Sports,明星
有娱追剧,0,heuristic_seed,Entertainment & Sports,明星
有思想的乐乐,0,model_seed,Technology,互联网
有怪兽官方微博,0,model_seed,Entertainment & Sports,综艺-内地综艺
有戏官微,0,model_seed,Entertainment & Sports,综艺
有故事的皮同学,0,model_seed,Lifestyle & Services,情感
有料,0,model_seed,News & Information,社会
有歌2024官博,0,model_seed,Entertainment & Sports,综艺
有点弹幕,0,model_seed,Entertainment & Sports,明星-内地
有点锦鲤体质,0,model_seed,Entertainment & Sports,明星-内地
有用的,0,model_seed,Knowledge & Culture,科普
有趣的清梦视频,0,model_seed,News & Information,社会
有道考神四六级备考干货,0,model_seed,Knowledge & Culture,教育
朋克小狗认真备考版,0,model_seed,Lifestyle & Services,情感
朋友请吃饭,0,model_seed,Entertainment & Sports,综艺
朝九晚五Video,0,model_seed,Entertainment & Sports,明星
朝日唯品,0,model_seed,Entertainment & Sports,明星-其他
朝朝如念官微,0,model_seed,Entertainment & Sports,电视剧-国产剧
朝阳区在逃富婆,0,model_seed,Entertainment & Sports,电视剧-国产剧
朝阳大悦城,0,model_seed,News & Information,社会
朝阳群众娱小乐,0,model_seed,Entertainment & Sports,明星
朝雪录,0,model_seed,Entertainment & Sports,电视剧
朝颜呀-Y,0,model_seed,Entertainment & Sports,明星
木M点点,0,model_seed,Entertainment & Sports,明星-内地
木娱没白敲,0,model_seed,Entertainment & Sports,电视剧
木易movie,0,model_seed,News & Information,时事
木易学长,0,model_seed,Entertainment & Sports,明星
木晔飛舞,0,model_seed,News & Information,社会
木木不宅,0,model_seed,Entertainment & Sports,搞笑
木木很瘦丫,0,model_seed,Entertainment & Sports,明星-内地
未定事件簿,0,model_seed,Entertainment & Sports,游戏
未来科技,0,model_seed,Technology,科技
未来网,0,model_seed,News & Information,社会
本田中国,0,manual_review,Technology,汽车
本科生夏洛洛,0,model_seed,Entertainment & Sports,搞笑
朱一龙官方影迷会,0,model_seed,Entertainment & Sports,明星
朱红院,0,model_seed,Entertainment & Sports,电视剧
朱较瘦,0,model_seed,Entertainment & Sports,搞笑
朱雀堂官微,0,model_seed,Entertainment & Sports,电视剧
朴彩英_CharmingROSE,0,model_seed,Entertainment & Sports,明星
朴彩英_ROSEPARK,0,model_seed,Entertainment & Sports,明星
机智的追剧生活,0,heuristic_seed,Entertainment & Sports,电视剧
机智达人,0,model_seed,Entertainment & Sports,搞笑
机核网,0,model_seed,Entertainment & Sports,游戏
权宠官微,0,model_seed,Entertainment & Sports,电视剧-国产剧
权延尔,0,model_seed,Entertainment & Sports,明星
权志龙_FAMHOME,0,model_seed,Entertainment & Sports,明星-日韩
杉果娘Sonkwo,0,model_seed,Entertainment & Sports,游戏
李书晗V,0,model_seed,Entertainment & Sports,搞笑
李佳琦Austin,0,model_seed,News & Information,电商
李佳蔓mmm,0,model_seed,Entertainment & Sports,体育
李健工作室,0,heuristic_seed,Entertainment & Sports,音乐-华语音乐
李兰迪Official,0,model_seed,Entertainment & Sports,明星
李响响日记,0,model_seed,Entertainment & Sports,搞笑
李大锤同学,0,model_seed,Technology,数码
李子亦,0,model_seed,Knowledge & Culture,科普
李子园牛奶,0,model_seed,Entertainment & Sports,明星
李子柒,0,model_seed,Lifestyle & Services,生活记录
李宁官方微博,0,model_seed,Entertainment & Sports,运动健身
李宇春吧微博,0,model_seed,Entertainment & Sports,综艺-内地综艺
李宇春疯狂工作室,0,heuristic_seed,Entertainment & Sports,音乐
李小夏de精彩,0,model_seed,Entertainment & Sports,明星
李小锤的游戏日常,0,model_seed,Entertainment & Sports,游戏
李李,0,model_seed,Lifestyle & Services,情感
李杰灵,0,model_seed,Technology,汽车
李梦VIVIEN,0,model_seed,Entertainment & Sports,明星-内地
李梦霁,0,model_seed,Lifestyle & Services,情感
李渡酒业,0,model_seed,News & Information,社会
李纪颜,0,model_seed,Entertainment & Sports,搞笑
李羲承-HEESEUNG小鹿园,0,model_seed,Entertainment & Sports,明星
李艾,0,model_seed,Lifestyle & Services,美妆
李茜文Ribon,0,model_seed,Entertainment & Sports,明星-内地
李茜芊,0,model_seed,Entertainment & Sports,搞笑
李诞,0,model_seed,Entertainment & Sports,直播
杏杏杏在哪呀,0,model_seed,Entertainment & Sports,明星
村BA官方,0,model_seed,Entertainment & Sports,体育
村超世界足球明星贵州行,0,heuristic_seed,Entertainment & Sports,体育
条形码lll,0,model_seed,Entertainment & Sports,明星
来一杯冰阔乐吗,0,model_seed,Entertainment & Sports,电视剧
来一桶泡菜,0,model_seed,Entertainment & Sports,综艺
来一碗安利,0,model_seed,Entertainment & Sports,明星
来个搞笑,0,model_seed,Entertainment & Sports,搞笑
来了娱妹,0,model_seed,Entertainment & Sports,明星
来伊份,0,model_seed,Entertainment & Sports,明星
来总不夹西瓜皮,0,model_seed,Lifestyle & Services,情感
来战官微,0,model_seed,Entertainment & Sports,电视剧
来杯轻咖,0,model_seed,Entertainment & Sports,明星
来看娱乐,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
来看影像,0,model_seed,Entertainment & Sports,电视剧
来福Max,0,model_seed,News & Information,社会
来自星尘ExAstris,0,model_seed,Entertainment & Sports,游戏
杨丞琳吧官方微博,0,model_seed,Entertainment & Sports,明星
杨丞琳资讯,0,model_seed,Entertainment & Sports,音乐
杨单Danny,0,model_seed,Lifestyle & Services,美妆
杨幂官方粉丝团,0,heuristic_seed,Entertainment & Sports,明星-内地
杨总的搬砖老弟,0,model_seed,Entertainment & Sports,游戏
杨敬,0,model_seed,Entertainment & Sports,搞笑
杨欣漫,0,model_seed,Entertainment & Sports,搞笑
杨洋官方后援会,0,model_seed,Entertainment & Sports,明星
杨洋资讯站,0,model_seed,Entertainment & Sports,明星
杨范一旭,0,model_seed,Entertainment & Sports,体育
杭州LGDNBW,0,model_seed,Entertainment & Sports,游戏
杭州LGD和平精英,0,model_seed,Entertainment & Sports,游戏
杭州交通918,0,model_seed,News & Information,社会
杭州微博城事,0,model_seed,News & Information,社会
杭州微博房产,0,model_seed,News & Information,房产
杭州日报,1,heuristic_seed,News & Information,社会
杭州杰漫文化创意有限公司,0,model_seed,Entertainment & Sports,动漫-日本动漫
杭州校园,0,model_seed,Knowledge & Culture,校园
杭州电视台综合频道,0,heuristic_seed,News & Information,社会
杭州综合频道,0,heuristic_seed,News & Information,社会
杰克波比,0,model_seed,Entertainment & Sports,搞笑
杰尼龟有话说,0,model_seed,Others / General,其他
東莞球迷聯盟,0,model_seed,Entertainment & Sports,体育
杳杳夏荷,0,model_seed,Lifestyle & Services,情感
松下洗衣机,0,model_seed,Entertainment & Sports,明星
松鼠娱评,0,model_seed,Entertainment & Sports,电影-华语电影
松鼠视频,0,model_seed,Entertainment & Sports,游戏
板扎在线,0,model_seed,News & Information,社会
极个别同志丶丶,0,model_seed,Entertainment & Sports,搞笑
极光halo,0,model_seed,News & Information,社会
极客公园,0,model_seed,Technology,科技
极果,0,model_seed,Technology,汽车
极氪ZEEKR,0,model_seed,Technology,汽车
极氪Zeekr,0,model_seed,Technology,汽车
极目文娱,0,model_seed,Entertainment & Sports,明星-港台
极目新闻,1,manual_review,News & Information,社会
极目视频,0,model_seed,News & Information,社会
极速拍档-小乔,0,model_seed,Others / General,其他
林俊杰甜品铺丨Timekeeper,0,model_seed,Entertainment & Sports,明星
林哥观察,1,heuristic_seed,News & Information,时事
林孝埈Lin_xiaojun,0,model_seed,Entertainment & Sports,体育
林屿鹿ly,0,model_seed,Entertainment & Sports,搞笑
林成狗,0,model_seed,Lifestyle & Services,萌宠
林有梗,0,model_seed,Entertainment & Sports,搞笑
林肯中国,0,manual_review,Technology,汽车
林芊羽Nicky,0,model_seed,Technology,数码
林见初,0,model_seed,Lifestyle & Services,情感
林诗文,0,model_seed,Lifestyle & Services,情感
林黛玉正拔垂杨柳,0,model_seed,Entertainment & Sports,明星
果壳,0,model_seed,Technology,互联网
果立方果汁酒,0,model_seed,Lifestyle & Services,美食
果酱生产基地,0,model_seed,Entertainment & Sports,游戏
枫七wow,0,model_seed,Entertainment & Sports,游戏
枭起青壤官微,0,model_seed,Entertainment & Sports,电视剧
柒同学cheese儿,0,model_seed,Entertainment & Sports,游戏
柒说校园,0,model_seed,Knowledge & Culture,校园
柚丸噜,0,model_seed,Entertainment & Sports,搞笑
柠檬初恋日记,0,model_seed,Entertainment & Sports,明星
柠檬周刊,0,model_seed,Entertainment & Sports,音乐-华语音乐
柠檬水·之夏,0,model_seed,Knowledge & Culture,读书
柯学馆,0,model_seed,Entertainment & Sports,动漫
柯研所,0,model_seed,Entertainment & Sports,动漫
柳州消防,0,model_seed,News & Information,社会
柳飘飘有点飘,0,model_seed,Entertainment & Sports,电影-华语电影
柴犬Kiwi的日常,0,model_seed,Entertainment & Sports,搞笑
柴知道,0,model_seed,Technology,互联网
树下有片红房子-怒冲24000版,0,model_seed,Entertainment & Sports,电视剧
树下有片红房子-进击23000版,0,model_seed,Entertainment & Sports,电视剧
树下有片红房子官微,0,model_seed,Entertainment & Sports,电视剧
树洞,0,model_seed,Entertainment & Sports,搞笑
栗子文娱,0,model_seed,Entertainment & Sports,电视剧
栗子新娱,0,model_seed,Entertainment & Sports,电视剧
栗子有娱,0,model_seed,Entertainment & Sports,明星
栗子热剧,0,heuristic_seed,Entertainment & Sports,明星
栗子综艺,0,heuristic_seed,Entertainment & Sports,明星
栗子说娱,0,model_seed,Entertainment & Sports,明星
校园咨询君,0,model_seed,Knowledge & Culture,校园
校园碎片,0,model_seed,Entertainment & Sports,音乐
校园趣闻大赏,0,model_seed,Knowledge & Culture,校园
校园阿秋,0,model_seed,Knowledge & Culture,校园
校工,0,model_seed,Lifestyle & Services,婚庆
校草学弟,0,model_seed,Knowledge & Culture,校园
校草收纳箱,0,model_seed,Entertainment & Sports,明星
栢十一,0,model_seed,Entertainment & Sports,游戏
格力电器,0,model_seed,Technology,科技
格力高中国,0,manual_review,Entertainment & Sports,明星
桂在广西,0,model_seed,News & Information,社会
桂林校园,0,model_seed,Lifestyle & Services,情感
桃冲浪,0,model_seed,Entertainment & Sports,电影-华语电影
桃娱乐,0,heuristic_seed,Entertainment & Sports,明星
桃子-桃核,0,model_seed,Entertainment & Sports,体育
桃子娱乐,0,heuristic_seed,Entertainment & Sports,明星
桃文,0,model_seed,Entertainment & Sports,运动健身
桃晚安,0,model_seed,Entertainment & Sports,游戏
桃桃吃梅子,0,model_seed,Entertainment & Sports,明星
桃桃雪秋子,0,model_seed,Lifestyle & Services,美食
桃浦小话筒,0,model_seed,Entertainment & Sports,游戏
桃源深处有人家手游,0,model_seed,Entertainment & Sports,游戏
桃花姬官方微博,0,model_seed,Entertainment & Sports,明星-内地
桃花映江山官微,0,model_seed,Entertainment & Sports,电视剧
桃钛籽,0,model_seed,Entertainment & Sports,电视剧
桔子公益,0,model_seed,News & Information,公益
桔星文艺,0,model_seed,Entertainment & Sports,明星-内地
梅宫一,0,model_seed,Entertainment & Sports,动漫-日本动漫
梅西和大空翼,0,model_seed,Entertainment & Sports,体育
梗指南,0,model_seed,Entertainment & Sports,搞笑
梗王小八,0,model_seed,Entertainment & Sports,游戏
梦中奇思,0,model_seed,News & Information,社会
梦之蓝,0,model_seed,News & Information,社会
梦境钢琴·,0,model_seed,Entertainment & Sports,明星-内地
梦工场动画,0,model_seed,Entertainment & Sports,电影
梦想改造家,0,model_seed,Entertainment & Sports,综艺
梦挽流年忆,0,model_seed,Lifestyle & Services,情感
梦晴视频,0,model_seed,Entertainment & Sports,明星-内地
梦济南,0,model_seed,News & Information,社会
梦花廷官微,0,model_seed,Entertainment & Sports,电视剧
梧桐Video,0,model_seed,News & Information,社会
梨园西池水,0,model_seed,Entertainment & Sports,搞笑
梨视频,0,model_seed,Entertainment & Sports,体育
检察日报,1,heuristic_seed,News & Information,社会
棂筱哗哗哗,0,model_seed,Entertainment & Sports,动漫
棋棋妙妙屋,0,model_seed,Lifestyle & Services,育儿
棠宁不宁,0,model_seed,Entertainment & Sports,电视剧-国产剧
棠小燃冉,0,model_seed,Lifestyle & Services,情感
棠梨文化,0,model_seed,Others / General,其他
森Kkkrystallll,0,model_seed,Entertainment & Sports,明星
森川晴子酱,0,model_seed,Lifestyle & Services,美食
森林进化论官微,0,model_seed,Entertainment & Sports,综艺
森淼淼v,0,model_seed,Lifestyle & Services,美食
森马,0,model_seed,Entertainment & Sports,明星
植村秀中国,0,manual_review,Entertainment & Sports,明星
椰搜锦鲤,0,model_seed,Entertainment & Sports,综艺-内地综艺
椿序久ovo,0,model_seed,Entertainment & Sports,搞笑
楠枫少年,0,model_seed,Entertainment & Sports,搞笑
楼兰学长,0,model_seed,Knowledge & Culture,校园
楼兰情感,0,model_seed,Knowledge & Culture,校园
榴莲不爱吃啊,0,model_seed,Lifestyle & Services,情感
横店影视城,0,model_seed,Others / General,其他
横店影视节,0,model_seed,Entertainment & Sports,电影
樱丸小桃酱,0,model_seed,Entertainment & Sports,明星-内地
橘子娱乐,0,manual_seed,Entertainment & Sports,明星-内地
橘子新闻,0,manual_review,News & Information,社会
橘子皮工作室-官微,0,heuristic_seed,Entertainment & Sports,综艺
橘有夏,0,model_seed,Entertainment & Sports,搞笑
橘祥如意官微,0,model_seed,Entertainment & Sports,电视剧
橙酱西柚,0,model_seed,Entertainment & Sports,明星
檀健次JC-T后援会,0,model_seed,Entertainment & Sports,明星
檀健次JC-T工作室,0,heuristic_seed,Entertainment & Sports,音乐-华语音乐
檀叔饿了,0,model_seed,Entertainment & Sports,搞笑
次元购Goods,0,model_seed,News & Information,电商
欢乐冲浪指南,0,model_seed,Entertainment & Sports,明星
欢乐存储所,0,model_seed,Entertainment & Sports,搞笑
欢乐放大镜,0,model_seed,Entertainment & Sports,搞笑
欢乐星球计划,0,model_seed,Lifestyle & Services,情感
欢乐男孩李拜天,0,model_seed,Entertainment & Sports,搞笑
欢乐行为大赏,0,model_seed,Entertainment & Sports,搞笑
欢大大聊追剧,0,heuristic_seed,Entertainment & Sports,电影-华语电影
欣幸文娱,0,model_seed,Entertainment & Sports,明星
欣梦视频,0,model_seed,Entertainment & Sports,体育
欧洲足球记录者,0,model_seed,Entertainment & Sports,体育
欧瑞莲Oriflame,0,model_seed,Others / General,其他
欧莱雅中国,1,model_seed,Lifestyle & Services,美妆
欧莱雅美发,0,model_seed,Lifestyle & Services,美妆
歌曲派递员,0,model_seed,Entertainment & Sports,电视剧
歌词加点料,0,model_seed,Entertainment & Sports,电视剧
正义网,0,model_seed,News & Information,社会
正义酷,0,model_seed,News & Information,社会
正前娱乐,0,heuristic_seed,Entertainment & Sports,电视剧
正向娱乐,0,heuristic_seed,Entertainment & Sports,综艺-内地综艺
