week_start,category,host_category_raw,is_official,weekly_total_minutes,topic_count,weekly_avg_minutes,time_share
2024-08-26,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,1041,5,208.2,0.0028110519437033517
2024-09-02,互联网 (官媒),互联网,1,134,1,134.0,0.0003472888147084588
2024-09-02,互联网 (非官媒),互联网,0,8859,37,239.43243243243242,0.02295993738434505
2024-09-02,体育 (官媒),体育,1,1651,18,91.72222222222223,0.0042789092021169066
2024-09-02,体育 (非官媒),体育,0,34671,229,151.40174672489084,0.08985709324445504
2024-09-02,公益 (官媒),公益,1,27,1,27.0,6.9976104456182e-05
2024-09-02,其他 (非官媒),其他,0,4152,32,129.75,0.01076076984081732
2024-09-02,军事 (官媒),军事,1,788,4,197.0,0.002042265567091534
2024-09-02,动漫 (非官媒),动漫,0,709,13,54.53846153846154,0.0018375206688678904
2024-09-02,动漫-国产动漫 (非官媒),动漫-国产动漫,0,258,5,51.6,0.0006686605536924058
2024-09-02,动漫-日本动漫 (非官媒),动漫-日本动漫,0,48,1,48.0,0.0001244019634776569
2024-09-02,情感 (官媒),情感,1,6051,31,195.19354838709677,0.01568242252090212
2024-09-02,情感 (非官媒),情感,0,3653,22,166.04545454545453,0.009467507762164179
2024-09-02,搞笑 (非官媒),搞笑,0,6415,37,173.3783783783784,0.016625804077274355
2024-09-02,政务 (非官媒),政务,0,1,1,1.0,2.5917075724511853e-06
2024-09-02,教育 (官媒),教育,1,97,1,97.0,0.000251395634527765
2024-09-02,教育 (非官媒),教育,0,862,8,107.75,0.0022340519274529217
2024-09-02,数码 (非官媒),数码,0,2373,17,139.58823529411765,0.006150122069426662
2024-09-02,旅游 (非官媒),旅游,0,180,2,90.0,0.0004665073630412133
2024-09-02,时事 (官媒),时事,1,21235,128,165.8984375,0.05503491030100092
2024-09-02,时事 (非官媒),时事,0,2357,19,124.05263157894737,0.0061086547482674435
2024-09-02,时尚 (非官媒),时尚,0,2305,14,164.64285714285714,0.005973885954499982
2024-09-02,明星 (官媒),明星,1,244,2,122.0,0.0006323766476780891
2024-09-02,明星 (非官媒),明星,0,43073,305,141.22295081967212,0.1116326202681899
2024-09-02,明星-其他 (非官媒),明星-其他,0,221,1,221.0,0.000572767373511712
2024-09-02,明星-内地 (官媒),明星-内地,1,2543,38,66.92105263157895,0.006590712356743364
2024-09-02,明星-内地 (非官媒),明星-内地,0,10665,101,105.5940594059406,0.02764056126019189
2024-09-02,明星-日韩 (非官媒),明星-日韩,0,801,7,114.42857142857143,0.0020759577655333995
2024-09-02,明星-欧美 (非官媒),明星-欧美,0,90,1,90.0,0.00023325368152060666
2024-09-02,明星-港台 (非官媒),明星-港台,0,634,5,126.8,0.0016431426009340514
2024-09-02,星座 (非官媒),星座,0,234,3,78.0,0.0006064595719535773
2024-09-02,校园 (非官媒),校园,0,279,3,93.0,0.0007230864127138807
2024-09-02,汽车 (官媒),汽车,1,1276,6,212.66666666666666,0.0033070188624477123
2024-09-02,汽车 (非官媒),汽车,0,292,5,58.4,0.0007567786111557461
2024-09-02,游戏 (非官媒),游戏,0,7007,118,59.38135593220339,0.018160094960165456
2024-09-02,电商 (非官媒),电商,0,66,1,66.0,0.00017105269978177822
2024-09-02,电影 (官媒),电影,1,251,4,62.75,0.0006505186006852475
2024-09-02,电影 (非官媒),电影,0,2414,19,127.05263157894737,0.006256382079897161
2024-09-02,电影-华语电影 (非官媒),电影-华语电影,0,38,3,12.666666666666666,9.848488775314503e-05
2024-09-02,电视剧 (非官媒),电视剧,0,5719,68,84.1029411764706,0.014821975606848328
2024-09-02,电视剧-国产剧 (非官媒),电视剧-国产剧,0,10856,84,129.23809523809524,0.028135577406530065
2024-09-02,社会 (官媒),社会,1,94839,636,149.1179245283019,0.24579495446369795
2024-09-02,社会 (非官媒),社会,0,65342,437,149.52402745995423,0.16934735619910535
2024-09-02,科技 (官媒),科技,1,209,2,104.5,0.0005416668826422977
2024-09-02,科技 (非官媒),科技,0,1880,7,268.57142857142856,0.004872410236208228
2024-09-02,科普 (官媒),科普,1,4391,23,190.91304347826087,0.011380187950633154
2024-09-02,综艺 (官媒),综艺,1,6714,38,176.68421052631578,0.017400724641437257
2024-09-02,综艺 (非官媒),综艺,0,4469,75,59.586666666666666,0.011582341141284347
2024-09-02,综艺-内地综艺 (官媒),综艺-内地综艺,1,2096,8,262.0,0.005432219071857684
2024-09-02,综艺-内地综艺 (非官媒),综艺-内地综艺,0,2719,42,64.73809523809524,0.007046852889494772
2024-09-02,美妆 (非官媒),美妆,0,1644,3,548.0,0.004260767249109749
2024-09-02,美食 (非官媒),美食,0,149,2,74.5,0.0003861644282952266
2024-09-02,职场 (官媒),职场,1,36,1,36.0,9.330147260824267e-05
2024-09-02,萌宠 (非官媒),萌宠,0,137,1,137.0,0.00035506393742581235
2024-09-02,读书 (非官媒),读书,0,26,1,26.0,6.738439688373081e-05
2024-09-02,财经 (官媒),财经,1,5493,43,127.74418604651163,0.01423624969547436
2024-09-02,财经 (非官媒),财经,0,6736,56,120.28571428571429,0.017457742208031184
2024-09-02,财经-产业公司 (非官媒),财经-产业公司,0,131,2,65.5,0.00033951369199110526
2024-09-02,财经-其他 (非官媒),财经-其他,0,36,1,36.0,9.330147260824267e-05
2024-09-02,音乐 (非官媒),音乐,0,2643,32,82.59375,0.006849883113988482
2024-09-02,音乐-华语音乐 (非官媒),音乐-华语音乐,0,649,12,54.083333333333336,0.0016820182145208193
2024-09-02,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,1978,11,179.8181818181818,0.005126397578308444
2024-09-09,互联网 (非官媒),互联网,0,9396,53,177.28301886792454,0.024851751736395807
2024-09-09,体育 (官媒),体育,1,1727,15,115.13333333333334,0.004567792172068493
2024-09-09,体育 (非官媒),体育,0,32005,263,121.69201520912547,0.0846509487359885
2024-09-09,健康 (非官媒),健康,0,27,1,27.0,7.14130797022868e-05
2024-09-09,公益 (官媒),公益,1,335,4,83.75,0.0008860511740839289
2024-09-09,其他 (官媒),其他,1,1110,7,158.57142857142858,0.0029358710544273464
2024-09-09,其他 (非官媒),其他,0,2225,16,139.0625,0.0058849667532440055
2024-09-09,军事 (官媒),军事,1,451,4,112.75,0.0011928629239159759
2024-09-09,军事 (非官媒),军事,0,289,2,144.5,0.0007643844457022551
2024-09-09,动漫 (非官媒),动漫,0,382,11,34.72727272727273,0.001010362831343465
2024-09-09,动漫-国产动漫 (非官媒),动漫-国产动漫,0,107,3,35.666666666666664,0.00028300738993128474
2024-09-09,动漫-日本动漫 (非官媒),动漫-日本动漫,0,76,1,76.0,0.00020101459471754803
2024-09-09,情感 (官媒),情感,1,2757,25,110.28,0.0072920689162668416
2024-09-09,情感 (非官媒),情感,0,1023,9,113.66666666666667,0.002705762242053311
2024-09-09,搞笑 (非官媒),搞笑,0,1776,16,111.0,0.004697393687083755
2024-09-09,教育 (官媒),教育,1,100,1,100.0,0.0002644928877862474
2024-09-09,教育 (非官媒),教育,0,491,6,81.83333333333333,0.001298660079030475
2024-09-09,数码 (非官媒),数码,0,2809,19,147.8421052631579,0.00742960521791569
2024-09-09,时事 (官媒),时事,1,19870,115,172.7826086956522,0.05255473680312736
2024-09-09,时事 (非官媒),时事,0,3206,21,152.66666666666666,0.008479641982427092
2024-09-09,时尚 (非官媒),时尚,0,1320,14,94.28571428571429,0.0034913061187784662
2024-09-09,明星 (官媒),明星,1,593,8,74.125,0.0015684428245724472
2024-09-09,明星 (非官媒),明星,0,40044,281,142.50533807829183,0.10591353198512492
2024-09-09,明星-其他 (非官媒),明星-其他,0,518,2,259.0,0.0013700731587327616
2024-09-09,明星-内地 (官媒),明星-内地,1,5529,47,117.63829787234043,0.01462381176570162
2024-09-09,明星-内地 (非官媒),明星-内地,0,16983,131,129.6412213740458,0.0449188271327384
2024-09-09,明星-日韩 (非官媒),明星-日韩,0,3486,20,174.3,0.009220222068228586
2024-09-09,明星-港台 (非官媒),明星-港台,0,269,3,89.66666666666667,0.0007114858681450056
2024-09-09,星座 (非官媒),星座,0,171,2,85.5,0.0004522828381144831
2024-09-09,校园 (非官媒),校园,0,206,2,103.0,0.0005448553488396697
2024-09-09,汽车 (官媒),汽车,1,990,4,247.5,0.0026184795890838494
2024-09-09,汽车 (非官媒),汽车,0,848,12,70.66666666666667,0.002242899688427378
2024-09-09,游戏 (非官媒),游戏,0,7718,117,65.96581196581197,0.020413561079342578
2024-09-09,生活记录 (非官媒),生活记录,0,208,2,104.0,0.0005501452065953947
2024-09-09,电商 (非官媒),电商,0,67,1,67.0,0.00017721023481678577
2024-09-09,电影 (官媒),电影,1,92,1,92.0,0.00024333345676334764
2024-09-09,电影 (非官媒),电影,0,1078,13,82.92307692307692,0.0028512333303357474
2024-09-09,电影-华语电影 (非官媒),电影-华语电影,0,631,7,90.14285714285714,0.0016689501219312212
2024-09-09,电影-美国电影 (非官媒),电影-美国电影,0,113,2,56.5,0.0002988769631984596
2024-09-09,电视剧 (非官媒),电视剧,0,5849,54,108.31481481481481,0.015470189006617611
2024-09-09,电视剧-国产剧 (非官媒),电视剧-国产剧,0,10133,107,94.70093457943925,0.026801064319380452
2024-09-09,社会 (官媒),社会,1,92670,637,145.47880690737833,0.2451055591115155
2024-09-09,社会 (非官媒),社会,0,60654,407,149.02702702702703,0.1604255161578705
2024-09-09,科技 (官媒),科技,1,316,4,79.0,0.0008357975254045419
2024-09-09,科技 (非官媒),科技,0,2098,16,131.125,0.005549060785755471
2024-09-09,科普 (官媒),科普,1,3167,16,197.9375,0.008376489756190457
2024-09-09,科普 (非官媒),科普,0,491,5,98.2,0.001298660079030475
2024-09-09,综艺 (官媒),综艺,1,8524,34,250.7058823529412,0.02254537375489973
2024-09-09,综艺 (非官媒),综艺,0,7924,82,96.63414634146342,0.020958416428182247
2024-09-09,综艺-内地综艺 (官媒),综艺-内地综艺,1,328,6,54.666666666666664,0.0008675366719388916
2024-09-09,综艺-内地综艺 (非官媒),综艺-内地综艺,0,3136,28,112.0,0.008294496960976718
2024-09-09,美妆 (非官媒),美妆,0,87,1,87.0,0.00023010881237403526
2024-09-09,美食 (非官媒),美食,0,209,2,104.5,0.0005527901354732571
2024-09-09,职场 (官媒),职场,1,633,4,158.25,0.0016742399796869463
2024-09-09,艺术 (非官媒),艺术,0,57,1,57.0,0.00015076094603816103
2024-09-09,读书 (非官媒),读书,0,33,1,33.0,8.728265296946165e-05
2024-09-09,财经 (官媒),财经,1,7223,34,212.44117647058823,0.019104321284800652
2024-09-09,财经 (非官媒),财经,0,7897,74,106.71621621621621,0.020887003348479958
2024-09-09,财经-产业公司 (非官媒),财经-产业公司,0,426,3,142.0,0.001126739701969414
2024-09-09,运动健身 (非官媒),运动健身,0,51,1,51.0,0.0001348913727709862
2024-09-09,音乐 (非官媒),音乐,0,2851,33,86.39393939393939,0.0075406922307859146
2024-09-09,音乐-华语音乐 (非官媒),音乐-华语音乐,0,598,6,99.66666666666667,0.0015816674689617595
2024-09-09,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,1701,10,170.1,0.004499024021244069
2024-09-16,互联网 (非官媒),互联网,0,2204,22,100.18181818181819,0.006342026283152482
2024-09-16,体育 (官媒),体育,1,5199,28,185.67857142857142,0.014960160910213138
2024-09-16,体育 (非官媒),体育,0,22147,177,125.12429378531074,0.06372815612204084
2024-09-16,健康 (非官媒),健康,0,146,1,146.0,0.00042011607864803194
2024-09-16,公益 (官媒),公益,1,97,2,48.5,0.0002791182166360212
2024-09-16,公益 (非官媒),公益,0,25,1,25.0,7.193768470000547e-05
2024-09-16,其他 (官媒),其他,1,423,5,84.6,0.0012171856251240924
2024-09-16,其他 (非官媒),其他,0,1135,9,126.11111111111111,0.0032659708853802483
2024-09-16,军事 (官媒),军事,1,503,9,55.888888888888886,0.00144738621616411
2024-09-16,动漫 (非官媒),动漫,0,114,6,19.0,0.0003280358422320249
2024-09-16,动漫-国产动漫 (非官媒),动漫-国产动漫,0,66,3,22.0,0.00018991548760801443
2024-09-16,动漫-日本动漫 (非官媒),动漫-日本动漫,0,35,1,35.0,0.00010071275858000765
2024-09-16,家居 (非官媒),家居,0,166,3,55.333333333333336,0.0004776662264080363
2024-09-16,情感 (官媒),情感,1,2367,19,124.57894736842105,0.006811059987396517
2024-09-16,情感 (非官媒),情感,0,2627,14,187.64285714285714,0.007559211908276574
2024-09-16,搞笑 (非官媒),搞笑,0,3508,20,175.4,0.010094295917104767
2024-09-16,政务 (非官媒),政务,0,103,1,103.0,0.0002963832609640225
2024-09-16,教育 (非官媒),教育,0,811,7,115.85714285714286,0.0023336584916681773
2024-09-16,数码 (非官媒),数码,0,538,11,48.90909090909091,0.0015480989747441176
2024-09-16,旅游 (非官媒),旅游,0,78,2,39.0,0.00022444557626401707
2024-09-16,时事 (官媒),时事,1,23235,155,149.90322580645162,0.06685888416018508
2024-09-16,时事 (非官媒),时事,0,2527,22,114.86363636363636,0.0072714611694765525
2024-09-16,时尚 (非官媒),时尚,0,1707,16,106.6875,0.004911905111316373
2024-09-16,明星 (官媒),明星,1,1179,9,131.0,0.003392581210452258
2024-09-16,明星 (非官媒),明星,0,46178,372,124.13440860215054,0.1328775361630741
2024-09-16,明星-内地 (官媒),明星-内地,1,3918,37,105.89189189189189,0.011274073946184857
2024-09-16,明星-内地 (非官媒),明星-内地,0,13134,106,123.90566037735849,0.03779318203399487
2024-09-16,明星-日韩 (非官媒),明星-日韩,0,226,4,56.5,0.0006503166696880494
2024-09-16,明星-港台 (非官媒),明星-港台,0,890,4,222.5,0.0025609815753201946
2024-09-16,星座 (非官媒),星座,0,855,5,171.0,0.002460268816740187
2024-09-16,校园 (非官媒),校园,0,79,3,26.333333333333332,0.00022732308365201728
2024-09-16,汽车 (官媒),汽车,1,791,3,263.6666666666667,0.002276108343908173
2024-09-16,汽车 (非官媒),汽车,0,1122,19,59.05263157894737,0.0032285632893362453
2024-09-16,法律 (非官媒),法律,0,220,1,220.0,0.0006330516253600481
2024-09-16,游戏 (官媒),游戏,1,76,1,76.0,0.00021869056148801663
2024-09-16,游戏 (非官媒),游戏,0,7793,114,68.35964912280701,0.022424415074685705
2024-09-16,生活记录 (非官媒),生活记录,0,148,1,148.0,0.0004258710934240324
2024-09-16,电影 (官媒),电影,1,87,3,29.0,0.000250343142756019
2024-09-16,电影 (非官媒),电影,0,1401,12,116.75,0.004031387850588306
2024-09-16,电影-华语电影 (非官媒),电影-华语电影,0,997,9,110.77777777777777,0.0028688748658362183
2024-09-16,电影-美国电影 (非官媒),电影-美国电影,0,195,1,195.0,0.0005611139406600426
2024-09-16,电视剧 (非官媒),电视剧,0,7912,72,109.88888888888889,0.02276683845385773
2024-09-16,电视剧-国产剧 (非官媒),电视剧-国产剧,0,9072,88,103.0909090909091,0.026104747023937985
2024-09-16,电视剧-韩剧 (非官媒),电视剧-韩剧,0,25,1,25.0,7.193768470000547e-05
2024-09-16,社会 (官媒),社会,1,105114,680,154.5794117647059,0.302466311582255
2024-09-16,社会 (非官媒),社会,0,44113,329,134.08206686930092,0.12693548340685365
2024-09-16,科技 (官媒),科技,1,72,2,36.0,0.00020718053193601575
2024-09-16,科技 (非官媒),科技,0,2321,16,145.0625,0.006678694647548508
2024-09-16,科普 (官媒),科普,1,3085,27,114.25925925925925,0.008877110291980675
2024-09-16,科普 (非官媒),科普,0,133,1,133.0,0.0003827084826040291
2024-09-16,综艺 (官媒),综艺,1,5967,36,165.75,0.017170086584197306
2024-09-16,综艺 (非官媒),综艺,0,6071,76,79.88157894736842,0.017469347352549326
2024-09-16,综艺-内地综艺 (官媒),综艺-内地综艺,1,404,5,80.8,0.0011625129847520883
2024-09-16,综艺-内地综艺 (非官媒),综艺-内地综艺,0,1601,27,59.2962962962963,0.00460688932818835
2024-09-16,美妆 (非官媒),美妆,0,8,1,8.0,2.302005910400175e-05
2024-09-16,美食 (非官媒),美食,0,18,1,18.0,5.179513298400394e-05
2024-09-16,职场 (官媒),职场,1,34,1,34.0,9.783525119200744e-05
2024-09-16,读书 (非官媒),读书,0,179,2,89.5,0.0005150738224520391
2024-09-16,财经 (官媒),财经,1,3232,24,134.66666666666666,0.009300103878016707
2024-09-16,财经 (非官媒),财经,0,5651,66,85.62121212121212,0.016260794249589237
2024-09-16,财经-产业公司 (非官媒),财经-产业公司,0,72,2,36.0,0.00020718053193601575
2024-09-16,财经-其他 (非官媒),财经-其他,0,77,1,77.0,0.00022156806887601685
2024-09-16,音乐 (非官媒),音乐,0,1074,32,33.5625,0.003090442934712235
2024-09-16,音乐-华语音乐 (非官媒),音乐-华语音乐,0,315,7,45.0,0.0009064148272200688
2024-09-16,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,1441,11,131.0,0.004146488146108315
2024-09-16,音乐-欧美音乐 (非官媒),音乐-欧美音乐,0,482,1,482.0,0.0013869585610161053
2024-09-23,互联网 (非官媒),互联网,0,586,11,53.27272727272727,0.0018471411865202824
2024-09-23,体育 (官媒),体育,1,2209,17,129.94117647058823,0.006963028807207003
2024-09-23,体育 (非官媒),体育,0,22339,222,100.62612612612612,0.07041516547043786
2024-09-23,健康 (非官媒),健康,0,54,2,27.0,0.0001702143755496506
2024-09-23,公益 (非官媒),公益,0,120,2,60.0,0.00037825416788811244
2024-09-23,其他 (官媒),其他,1,50,2,25.0,0.0001576059032867135
2024-09-23,其他 (非官媒),其他,0,2185,20,109.25,0.00688737797362938
2024-09-23,军事 (官媒),军事,1,887,10,88.7,0.0027959287243062977
2024-09-23,军事 (非官媒),军事,0,27,1,27.0,8.51071877748253e-05
2024-09-23,动漫 (非官媒),动漫,0,714,11,64.9090909090909,0.0022506122989342688
2024-09-23,动漫-动漫资讯 (非官媒),动漫-动漫资讯,0,798,7,114.0,0.0025153902164559475
2024-09-23,动漫-国产动漫 (非官媒),动漫-国产动漫,0,22,1,22.0,6.934659744615395e-05
2024-09-23,动漫-日本动漫 (非官媒),动漫-日本动漫,0,117,1,117.0,0.0003687978136909096
2024-09-23,国学 (官媒),国学,1,59,1,59.0,0.00018597496587832195
2024-09-23,情感 (官媒),情感,1,1905,22,86.5909090909091,0.006004784915223785
2024-09-23,情感 (非官媒),情感,0,1526,14,109.0,0.0048101321683104966
2024-09-23,搞笑 (非官媒),搞笑,0,2945,21,140.23809523809524,0.009282987703587426
2024-09-23,教育 (非官媒),教育,0,588,4,147.0,0.0018534454226517508
2024-09-23,数码 (非官媒),数码,0,727,11,66.0909090909091,0.0022915898337888146
2024-09-23,旅游 (官媒),旅游,1,91,1,91.0,0.0002868427439818186
2024-09-23,旅游 (非官媒),旅游,0,159,3,53.0,0.000501186772451749
2024-09-23,时事 (官媒),时事,1,22879,204,112.15196078431373,0.07211730922593437
2024-09-23,时事 (非官媒),时事,0,4626,34,136.05882352941177,0.014581698172086734
2024-09-23,时尚 (非官媒),时尚,0,1153,17,67.82352941176471,0.0036343921297916134
2024-09-23,明星 (官媒),明星,1,880,6,146.66666666666666,0.0027738638978461578
2024-09-23,明星 (非官媒),明星,0,29332,262,111.95419847328245,0.09245792710411761
2024-09-23,明星-其他 (非官媒),明星-其他,0,770,2,385.0,0.002427130910615388
2024-09-23,明星-内地 (官媒),明星-内地,1,4757,44,108.11363636363636,0.014994625638697924
